異動,藥品代號,藥品英文名稱,藥品中文名稱,成分,劑量,規格,單複方,支付價,有效起日,有效迄日,藥商,廠商,製造廠名稱,劑型,藥品分類,分類分組名稱,ATC代碼,給付規定章節,2023年數量,2023年數量(含包裹),2024年數量,2024年數量(含包裹),2025年數量,2025年數量(含包裹),2026年(1-6月)數量,2026年(1-6月)數量(含包裹),藥品代碼超連結,給付規定章節連結
,AC60156100,Amitride Tablets 5mg,保甲利壓錠5毫克,Amiloride,5mg,,單方,28.7,1090901,9991231,科進製藥科技股份有限公司,科進,科進製藥科技股份有限公司新竹廠,錠劑,一般學名藥,"Amiloride,一般錠劑膠囊劑,5mg",C03DB01,2.9.2.,568,568,420,420,600,600,180,180,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060156,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.9.2._20210604.pdf
,AC60158143,"Cetirizine Oral Solution 1mg/ml ""Kojar""","""國嘉""袪敏內服液1毫克/毫升",Cetirizine,1mg/ml,30ml,單方,28,1110201,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,內服液劑,一般學名藥,"Cetirizine,口服液劑,1mg/ml,30ml",R06AE07,,3,206,0,0,0,4,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060158,
,AC60158151,"Cetirizine Oral Solution 1mg/ml ""Kojar""","""國嘉""袪敏內服液1毫克/毫升",Cetirizine,1mg/ml,60ml,單方,28.1,1110101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,內服液劑,一般學名藥,"Cetirizine,口服液劑,1mg/ml,60ml",R06AE07,,717,3494,127,684,181,770,61,274,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060158,
,AC60158157,"Cetirizine Oral Solution 1mg/ml ""Kojar""","""國嘉""袪敏內服液1毫克/毫升",Cetirizine,1mg/ml,120ml,單方,81,1150401,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,內服液劑,一般學名藥,"Cetirizine,口服液劑,1mg/ml,120ml",R06AE07,,0,0,4,5,2,2,0,1,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060158,
,AC60159100,Setron F.C. Tablets 2mg,賜安特膜衣錠2毫克,Granisetron,2mg,,單方,236,1130401,9991231,南光化學製藥股份有限公司,南光,南光化學製藥股份有限公司,膜衣錠,一般學名藥,"Granisetron,一般錠劑膠囊劑,2mg",A04AA02,7.2.1.,51134,51143,78964,78978,86900,86932,41897.3,41900.3,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060159,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.2.1._20130901_000.pdf
,AC60165100,Methydur Sustained Release Capsules 22mg,思有得持續性藥效膠囊22毫克,Methylphenidate,22mg,,單方,57,1150401,9991231,友霖生技醫藥股份有限公司,友霖,友霖生技醫藥股份有限公司,持續性藥效膠囊劑,一般學名藥,"Methylphenidate,緩釋錠劑膠囊劑（二）（經全民健保醫、藥專家認定）,22mg",N06BA04,1.3.5.,976335,976393,1586333,1586622,2120598,2120742,1263694,1263806,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060165,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.3.5._20251001.pdf
,AC60168100,Uwarin Tablets 5mg,瓦寧錠5毫克,Warfarin,5mg,,單方,4.98,1091001,9991231,優良化學製藥股份有限公司,優良,優良化學製藥股份有限公司,錠劑,BA/BE學名藥,"Warfarin,一般錠劑膠囊劑,5mg",B01AA03,,364648,365040,631397.7,632749.9,642342.7,643563.6,404291.7,405001,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060168,
,AC60174100,"Pitavastatin F.C. Tablets 2mg ""Cyh""",潔妥膜衣錠2毫克,Pitavastatin,2mg,,單方,9.3,1150401,9991231,中化裕民健康事業股份有限公司,中化,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"Pitavastatin,一般錠劑膠囊劑,2mg",C10AA08,2.6.1.,12417,12417,35329,35332,60142.5,60231.5,29833,29836,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060174,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC60175100,Lavitol Film Coated Tablets 2mg,好脂定膜衣錠2毫克,Pitavastatin,2mg,,單方,8.3,1150901,9991231,永信藥品工業股份有限公司,永信,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"Pitavastatin,一般錠劑膠囊劑,2mg",C10AA08,2.6.1.,1027682.5,1028542.5,1177930,1178118,1548639.5,1548929.5,873679,874056,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060175,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC60176100,Celecolen Capsules 100mg,息骨能膠囊100毫克,Celecoxib,100mg,,單方,2.09,1110101,9991231,瑞士藥廠股份有限公司,瑞士,瑞士藥廠股份有限公司新市廠,膠囊劑,一般學名藥,"Celecoxib,一般錠劑膠囊劑,100mg",M01AH01,1.1.5.,84,84,107,107,47,53,68,68,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060176,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.1.5._20220701.pdf
,AC60182100,Veiasu Film-Coated Tablets 250mg,費艾舒膜衣錠250毫克,Gefitinib,250mg,,單方,365,1150401,9991231,美時化學製藥股份有限公司,美時,美時化學製藥股份有限公司南投廠,膜衣錠,一般學名藥,"Gefitinib,一般錠劑膠囊劑,250mg",L01EB01,9.24.,18158,18162,10038.8,10042.8,9900,9903,9790,9790,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060182,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=9.24._20240601.pdf
,AC60185100,"Caricalm Tablets ""Y.Y.""","""應元""舒穩錠",Acetaminophen 350mg+Caffeine 32mg+Carisoprodol 175mg,,,複方,2.81,1130401,9991231,應元化學製藥股份有限公司,應元,應元化學製藥股份有限公司,錠劑,一般學名藥,"Acetaminophen 350mg+Carisoprodol 175mg+Caffeine 0-32Mg,一般錠劑膠囊劑",M03BA52,,9732907.3,9880166.3,12024643.6,12158564.1,13348217.9,13467995.9,7078435.2,7132829.2,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060185,
,AC60186100,Sigtin Film-Coated Tablets 100mg,適糖控膜衣錠100毫克,Sitagliptin,100mg,,單方,8.2,1150701,9991231,生達化學製藥股份有限公司二廠,生達,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"Sitagliptin,一般錠劑膠囊劑,100mg",A10BH01,,758,758,1204,1204,336,336,1046,1046,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060186,
,AC60188100,Etor F.C. Tablets 60mg,伊托膜衣錠60毫克,Etoricoxib,60mg,,單方,3.23,1140701,9991231,五洲製藥股份有限公司,五洲,五洲製藥股份有限公司,膜衣錠,BA/BE學名藥,"Etoricoxib,一般錠劑膠囊劑,60-90Mg",M01AH05,1.1.5.,2455146,2478086.9,2873255,2894436.5,4764769.4,4790352.4,3547660.5,3560302.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060188,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.1.5._20220701.pdf
,AC60197100,Rosutor Film-Coated Tablets 20mg,落脂通膜衣錠20毫克,Rosuvastatin,20mg,,單方,12.2,1150401,9991231,東竹藥品股份有限公司,東竹,衛達化學製藥股份有限公司,膜衣錠,一般學名藥,"Rosuvastatin,一般錠劑膠囊劑,20mg",C10AA07,2.6.1.,7,7,196,196,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060197,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC60201100,Co-Midis Tablets 80/5Mg,倍壓妥錠80/5毫克,Amlodipine 5mg+Telmisartan 80mg,,,複方,8.4,1140401,9991231,生達化學製藥股份有限公司,生達,生達化學製藥股份有限公司,錠劑,BA/BE學名藥,"Telmisartan 80mg+Amlodipine 0-10Mg+Hydrochlorothiazide 0-25Mg,一般錠劑膠囊劑",C09DB04,,24882317.8,24888127.8,27338619.3,27344581.8,26715509.7,26722837.2,13545356.8,13549086.8,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060201,
,AC60202238,Alprosm Lyophilized Powder For Injection,愛博第凍晶注射劑,Alprostadil (=Pge1),20mcg,20mcg,單方,569,1080601,9991231,東生華製藥股份有限公司,東洋,杏林新生製藥股份有限公司,凍晶注射劑,一般學名藥,"Alprostadil (=Pge1),注射劑,20mcg",C01EA01,2.4.1.,5432,5432,12608,12608,20213,20213,15337,15347,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060202,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.4.1._19970901_000.pdf
,AC60205100,Xaroban Film-Coated Tablets 15mg,利除栓膜衣錠15毫克,Rivaroxaban,15mg,,單方,22,1141201,9991231,生達化學製藥股份有限公司二廠,生達,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"Rivaroxaban,一般錠劑膠囊劑,10Mg-20Mg",B01AF01,2.1.4.2.,339,339,360,360,90,90,168,168,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060205,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.1.4.2._20230301.pdf
,AC60217196,Fluzole Powder For Oral Suspension 40mg/ml,復抑諾懸液用粉40毫克/毫升,Fluconazole,40mg/ml,35ml,單方,759,1150401,9991231,博晟生醫股份有限公司,博晟,歐帕生技醫藥股份有限公司,懸液用粉劑,BA/BE學名藥,"Fluconazole,口服液劑,40mg/ml,35ml",J02AC01,10.6.1.3.,0,0,69,70,1029,1043,1356.2,1381.2,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060217,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.6.1.3._20191201_000.pdf
,AC60219100,Viproof Film Coated Tablets 300mg,惠必識膜衣錠300毫克,Tenofovir Disoproxil,300mg,,單方,63,1150401,9991231,永信藥品工業股份有限公司,永信,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"Tenofovir Disoproxil,一般錠劑膠囊劑,245mg",J05AF07,"10.7.3.,10.7.4.,10.9.",77018,77018,64723,64723,66666,66666,12796,12796,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060219,"https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.7.3._20250601.pdf,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.7.4._20220901.pdf,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.9._20241201.pdf"
,AC60230209,Ambicillin Injection 1gm,安彼西林注射劑1公克,Ampicillin,1gm,1gm,單方,25,1081001,9991231,正昌容生技有限公司,正昌容,政德製藥股份有限公司,乾粉注射劑,一般學名藥,"Ampicillin,注射劑,1000mg",J01CA01,10.1.,40,68,0,9,0,2,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060230,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf
,AC60231297,"Amonado For Intravenous Injection ""L.L.""","""意欣""安納多靜脈注射劑",Amoxicillin 1000mg+Clavulanate 200mg,,1.2gm,複方,74,1110101,9991231,意欣國際有限公司,意欣,政德製藥股份有限公司,乾粉注射劑,一般學名藥,"Amoxicillin 1000mg+Clavulanic Acid 200mg,注射劑,1200mg",J01CR02,"10.1.,10.2.1.",99888.2,100324.2,163785.8,164105.8,118731.8,118935.8,61027,61107,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060231,"https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.2.1._20210608.pdf"
,AC60233100,Levo F.C.T 5mg,力波膜衣錠5毫克,Levocetirizine,5mg,,單方,2.21,1110101,9991231,井田國際醫藥廠股份有限公司,井田,井田國際醫藥廠股份有限公司,膜衣錠,BA/BE學名藥,"Levocetirizine,一般錠劑膠囊劑,5mg",R06AE09,,252601,340651.3,351279.1,524386.7,264470.5,337269.5,205569.3,242690.6,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060233,
,AC60234100,"Vitamin B Complex F.C. Tablets ""Y.C.""","""元宙""綜乙方膜衣錠",Vitamin B1 50mg+Vitamin B12 5mcg+Vitamin B2 5mg+Vitamin B6 5mg,,,複方,1.5,1080801,9991231,元宙化學製藥股份有限公司,元宙,元宙化學製藥股份有限公司,膜衣錠,一般學名藥,"Vitamin B1 50mg+Vitamin B2 5mg+Vitamin B6 5mg+Vitamin B12 5mcg,一般錠劑膠囊劑,",A11DB,3.2.,466996.6,686440,736437.5,961770,1342716.6,1571324.2,258140,349305.8,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060234,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=3.2._19950301_000.pdf
,AC602341G0,"Vitamin B Complex F.C. Tablets ""Y.C.""","""元宙""綜乙方膜衣錠",Vitamin B1 50mg+Vitamin B12 5mcg+Vitamin B2 5mg+Vitamin B6 5mg,,,複方,2,1080801,9991231,元宙化學製藥股份有限公司,元宙,元宙化學製藥股份有限公司,膜衣錠,一般學名藥,"Vitamin B1 50mg+Vitamin B2 5mg+Vitamin B6 5mg+Vitamin B12 5mcg,一般錠劑膠囊劑,",A11DB,3.2.,72781,96485.5,91586,117261.5,114062,139650.5,28670,40668,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060234,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=3.2._19950301_000.pdf
,AC60236500,"Cathartinol Suppository 10mg ""Kojar""","""國嘉""樂導便栓劑10毫克",Bisacodyl,10mg,,單方,5,1080801,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,栓劑,一般學名藥,"Bisacodyl,栓劑,10mg",A06AB02,,257938.2,298061.7,189399.2,258038.2,355678.1,420996.6,207790.1,240842.1,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060236,
,AC60237100,Okpine F.C. Tablets 5mg,思克明膜衣錠5毫克,Olanzapine,5mg,,單方,22.7,1150401,9991231,南光化學製藥股份有限公司,南光,南光化學製藥股份有限公司,膜衣錠,BA/BE學名藥,"Olanzapine,一般錠劑膠囊劑,5mg",N05AH03,1.2.2.2.,324756.5,325822.5,321475,322406,371226.4,372302.4,185905.1,186267.1,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060237,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.2.2.2._20230701.pdf
,AC60243100,"Fobifen Tablets 100mg ""H.S.""","""華興""弗炎錠100毫克",Flurbiprofen,100mg,,單方,2.21,1130401,9991231,華興化學製藥廠股份有限公司,華興,華興化學製藥廠股份有限公司,錠劑,一般學名藥,"Flurbiprofen,一般錠劑膠囊劑,100mg",M01AE09,,81773.8,169595.3,32533.3,62624.5,28523.2,56975.6,4251,6843,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060243,
,AC60247100,"Quetipine 200mg F.C. Tablets ""L.L.""","""意欣""快易平200毫克膜衣錠",Quetiapine,200mg,,單方,9,1150401,9991231,意欣國際有限公司,意欣,皇佳化學製藥股份有限公司,膜衣錠,BA/BE學名藥,"Quetiapine,一般錠劑膠囊劑,200mg",N05AH04,1.2.2.2.,246709.6,246912.6,206859.5,207419.5,233449.3,233688.3,120998,121003,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060247,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.2.2.2._20230701.pdf
,AC60254238,"Spormine Injection ""Tai Yu""","""台裕""賜保命注射液",Ascorbic Acid (=Vit C) 1mg/ml+Dextrose 50mg/ml+Niacinamide 1.25mg/ml+Vitamin B6 0.05mg/ml+Thiamine HCL (=Thiamine Chloride Hydrochloride) 0.25mg/ml+Vitamin B2 0.05mg/ml,,20ml,複方,15,1081001,9991231,台裕化學製藥廠股份有限公司,台裕,台裕化學製藥廠股份有限公司,注射劑,一般學名藥,"Dextrose 50mg/ml+Multivitamines,注射劑,20ml",B05XC,,14.1,46,16.1,29.1,197,208,86,95.3,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060254,
,AC60255500,"Clinbeauty Vaginal Tablets 100mg ""Yung Shin""","""永信""淨沒黴陰道錠100毫克",Clotrimazole,100mg,,單方,5.4,1130401,9991231,永信藥品工業股份有限公司,永信,永信藥品工業股份有限公司台中幼獅廠,陰道錠,一般學名藥,"Clotrimazole,陰道用錠劑膠囊劑,100mg",G01AF02,,337231,414679,327431,401402,238395.5,300641.5,68013,88325,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060255,
,AC60258100,Pardone Extended-Release Tablets 9mg,佩里波持續性藥效錠9毫克,Paliperidone,9mg,,單方,103,1150401,9991231,中國化學製藥股份有限公司新豐工廠,中化,中國化學製藥股份有限公司新豐工廠,持續性藥效錠,一般學名藥,"Paliperidone,緩釋錠劑膠囊劑,9mg",N05AX13,1.2.2.2.,178550.5,178579.5,217998,217998,244835,245549,132484,132484,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060258,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.2.2.2._20230701.pdf
,AC60259100,Pardone Extended-Release Tablets 3mg,佩里波持續性藥效錠3毫克,Paliperidone,3mg,,單方,51,1150401,9991231,中國化學製藥股份有限公司新豐工廠,中化,中國化學製藥股份有限公司新豐工廠,持續性藥效錠,一般學名藥,"Paliperidone,緩釋錠劑膠囊劑,3mg",N05AX13,1.2.2.2.,674870.5,674947.5,759668,759931,841620,841681,423095.5,423164.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060259,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.2.2.2._20230701.pdf
,AC60262100,Sincoxib Capsules 200mg,杏可葆膠囊200毫克,Celecoxib,200mg,,單方,4.02,1130401,9991231,杏輝藥品工業股份有限公司,杏輝,杏輝藥品工業股份有限公司,膠囊劑,BA/BE學名藥,"Celecoxib,一般錠劑膠囊劑,200mg",M01AH01,1.1.5.,334668,347078,401323.5,420382.5,361761.5,382217.5,35771,37508,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060262,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.1.5._20220701.pdf
,AC60264100,Trokendi Xr Extended-Release Capsules 25mg,妥偏停持續性釋放膠囊25毫克,Topiramate,25mg,,單方,8.2,1150401,9991231,友霖生技醫藥股份有限公司,友霖,友霖生技醫藥股份有限公司,持續性釋放膠囊,一般學名藥,"Topiramate,緩釋錠劑膠囊劑,25mg",N03AX11,1.3.2.3.,152647,152956,265052,265653,375018,375292,202010,202067,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060264,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.3.2.3._20211201.pdf
,AC60265100,Trokendi Xr Extended-Release Capsules 50mg,妥偏停持續性釋放膠囊50毫克,Topiramate,50mg,,單方,16.2,1150401,9991231,友霖生技醫藥股份有限公司,友霖,友霖生技醫藥股份有限公司,持續性釋放膠囊,一般學名藥,"Topiramate,緩釋錠劑膠囊劑,50mg",N03AX11,1.3.2.3.,2132489.5,2140420,3048456.4,3056791.4,3594987,3602925,1972097.5,1977424.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060265,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.3.2.3._20211201.pdf
,AC60266100,Trokendi Xr Extended-Release Capsules 100mg,妥偏停持續性釋放膠囊100毫克,Topiramate,100mg,,單方,31.1,1150401,9991231,友霖生技醫藥股份有限公司,友霖,友霖生技醫藥股份有限公司,持續性釋放膠囊,一般學名藥,"Topiramate,緩釋錠劑膠囊劑,100mg",N03AX11,1.3.2.3.,30813,30813,58194,58194,142736,142766,164047,164047,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060266,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.3.2.3._20211201.pdf
,AC60267100,Trokendi Xr Extended-Release Capsules 200mg,妥偏停持續性釋放膠囊200毫克,Topiramate,200mg,,單方,42,1150401,9991231,友霖生技醫藥股份有限公司,友霖,友霖生技醫藥股份有限公司,持續性釋放膠囊,一般學名藥,"Topiramate,緩釋錠劑膠囊劑,200mg",N03AX11,1.3.2.3.,99556,99962,88700,88834,93595,93647,22241,22241,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060267,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.3.2.3._20211201.pdf
,AC60270100,Forliton F.C. Tablets 40mg,伏痛好膜衣錠40毫克,Febuxostat,40mg,,單方,5,1150401,9991231,南光化學製藥股份有限公司,南光,南光化學製藥股份有限公司,膜衣錠,一般學名藥,"Febuxostat,一般錠劑膠囊劑,40mg",M04AA03,2.11.1.,790231.7,790478.2,802164.3,802528.8,854984,855302.5,450687.1,450747.6,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060270,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.11.1._20191201.pdf
,AC60271421,Ansee Ophthalmic Solution,安視眼藥水,Dorzolamide 20mg/ml+Timolol 5mg/ml,,5ml,複方,270,1150401,9991231,溫士頓醫藥股份有限公司,溫士頓,溫士頓醫藥股份有限公司,點眼液劑,一般學名藥,"Timolol 5mg/ml+Dorzolamide 20mg/ml,眼用液劑,5ml",S01ED51,"14.1.2.,14.6.",9348,9360,5468,5471,6391,6392,3849,3849,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060271,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=14.1.2._20170201_000.pdf
,AC60272421,"""Wu Fu"" Latropine Eye Drops 0.01％","""五福""樂托品點眼液0.01％",Atropine,0.1mg/ml,5ml,單方,29.9,1120801,9991231,五福化學製藥股份有限公司,五福,五福化學製藥股份有限公司,點眼液劑,一般學名藥,"Atropine,眼用液劑,0.1 Mg/Ml-0.5 Mg/Ml,3.5-5 Ml",S01FA01,14.9.6.,14341,77650.9,49282.5,244677.4,71408.9,341465,40573.3,195069.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060272,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=14.9.6._20241001.pdf
,AC60273100,"Pregabalin Capsules 75mg ""C.C.P.C.""",普疼立寧膠囊75毫克,Pregabalin,75mg,,單方,11.5,1150401,9991231,中國化學製藥股份有限公司新豐工廠,中化,中國化學製藥股份有限公司新豐工廠,膠囊劑,一般學名藥,"Pregabalin,一般錠劑膠囊劑,75mg",N02BF02,"1.1.6.,1.1.7.,1.3.2.2.",404850.5,410248.5,521950.5,526082,626176.7,630707.7,345425.7,348673.2,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060273,"https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.1.6._20210501.pdf,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.1.7._20241201.pdf,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.3.2.2._20210501.pdf"
,AC602771G0,"Laxtone Tablets ""Y.C.""","""元宙""舒尿達錠",Spironolactone,25mg,,單方,2,1081001,9991231,元宙化學製藥股份有限公司,元宙,元宙化學製藥股份有限公司,錠劑,一般學名藥,"Spironolactone,一般錠劑膠囊劑,25mg",C03DA01,,8,8,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060277,
